name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
RTYWL,66,M,Artist,Widowed,Master,60000,Suburban,Toyota,12,2.5,19000,3,3,1,3,Medium
LRABE,62,F,Lawyer,Married,PhD,35000,Rural,Ford,8,1.5,6000,2,0,3,35,Low
WKKQP,23,M,Doctor,Single,Master,55000,Urban,Chevrolet,13,2.0,17000,3,1,3,19,Low
PNJNI,39,M,Doctor,Divorced,Master,60000,Suburban,Mercedes,9,2.5,5000,1,1,2,18,Low
HEHTS,29,M,Architect,Widowed,Master,20000,Suburban,Mercedes,14,3.5,10000,2,0,1,18,Low
POJJI,23,F,Artist,Widowed,Bachelor,85000,Urban,Chevrolet,4,2.5,19000,2,4,0,2,High
ZNWBT,53,M,Architect,Divorced,Bachelor,125000,Urban,Tesla,14,4.0,10000,2,4,3,15,Low
ZYATF,27,F,Teacher,Widowed,Master,50000,Urban,Audi,3,4.0,16000,1,1,2,36,Low
TCLOA,23,F,Manager,Married,PhD,70000,Rural,Honda,4,3.5,6000,1,2,2,1,Medium
UKUWY,47,M,Manager,Single,PhD,80000,Urban,Honda,3,1.5,18000,3,2,0,39,Low
XYGIW,65,F,Doctor,Married,Bachelor,130000,Rural,Audi,5,3.0,7000,1,0,3,17,Low
SEECN,66,M,Lawyer,Divorced,None,120000,Suburban,Toyota,14,1.5,11000,2,1,2,26,Low
JHEFL,54,F,Engineer,Divorced,Master,60000,Suburban,Mercedes,14,2.0,18000,3,1,1,10,Low
UVSCX,19,F,Retired,Single,PhD,125000,Suburban,Audi,11,2.5,14000,3,2,0,18,Medium
MADXQ,46,M,Architect,Single,Master,110000,Rural,Honda,5,2.0,17000,1,3,1,31,Low
QFPSV,65,M,Manager,Married,Bachelor,50000,Rural,Nissan,10,1.5,13000,0,1,1,13,Low
VTSIK,33,F,Teacher,Divorced,Master,130000,Urban,Audi,12,4.0,5000,0,3,1,15,Low
XEWUK,69,F,Lawyer,Married,PhD,140000,Rural,Tesla,2,3.0,5000,0,4,1,33,High
ZAQYU,65,F,Retired,Widowed,Master,145000,Suburban,Nissan,11,2.0,8000,2,3,1,5,Low
SGHPN,54,M,Artist,Married,None,55000,Rural,Audi,7,1.5,12000,0,2,1,21,Low
DFOOV,50,F,Lawyer,Widowed,PhD,65000,Suburban,Nissan,10,4.0,8000,1,4,2,37,Low
NOPMF,38,F,Artist,Married,Master,100000,Urban,Chevrolet,1,2.0,17000,0,1,1,28,Low
JNUSI,66,F,Teacher,Widowed,PhD,65000,Urban,BMW,12,1.5,9000,0,0,1,10,Low
URSZV,38,M,Retired,Married,PhD,75000,Urban,Nissan,3,3.5,6000,3,3,0,17,Medium
HRBAJ,18,M,Architect,Single,Master,70000,Urban,Audi,10,1.5,12000,0,4,3,13,Low
KMDSQ,41,F,Retired,Married,PhD,70000,Urban,Audi,9,3.0,8000,1,3,2,39,Medium
SEILR,29,F,Retired,Widowed,PhD,100000,Rural,Nissan,4,2.0,13000,0,3,1,19,Low
XNJYA,42,F,Lawyer,Single,Master,140000,Suburban,Audi,14,3.0,16000,0,3,3,2,High
QZNEY,44,F,Artist,Widowed,Master,20000,Rural,Mercedes,12,3.5,19000,0,2,2,11,Low
ZONNU,23,M,Manager,Single,Master,70000,Rural,Chevrolet,1,1.5,5000,3,2,1,5,Low
UGUPR,48,F,Teacher,Widowed,Master,55000,Rural,Audi,9,2.0,11000,3,2,0,33,Medium
IEWYC,32,M,Teacher,Single,Master,100000,Suburban,Toyota,11,4.0,7000,1,0,1,13,Medium
MQTCA,29,M,Manager,Widowed,Bachelor,30000,Urban,Audi,9,4.0,13000,3,2,1,26,Low
EFRDZ,57,F,Doctor,Single,Master,65000,Urban,Honda,2,2.5,19000,1,1,3,33,Low
UCLZU,55,M,Manager,Married,Master,40000,Suburban,Tesla,13,3.5,6000,0,2,3,38,High
ACTNR,55,F,Engineer,Single,Bachelor,95000,Urban,Chevrolet,8,4.0,11000,1,2,1,10,Low
QEUIB,46,M,Manager,Single,Master,80000,Suburban,Honda,5,3.0,19000,0,4,0,17,Low
QRHSZ,68,F,Engineer,Widowed,Bachelor,60000,Urban,Tesla,10,4.0,19000,3,1,3,13,Low
QTLMV,51,F,Lawyer,Divorced,PhD,70000,Urban,Ford,1,2.5,12000,3,2,2,23,High
EMQAI,52,M,Student,Divorced,Master,90000,Suburban,Tesla,13,2.5,15000,0,4,1,21,Low
NKGRY,45,F,Architect,Divorced,PhD,125000,Urban,Audi,4,4.0,16000,0,3,0,14,Low
XVCLN,67,M,Doctor,Divorced,Master,130000,Suburban,Toyota,2,2.5,6000,1,1,2,13,High
XNMIT,27,M,Engineer,Single,Bachelor,25000,Rural,Audi,8,1.5,14000,3,0,2,6,Low
MQMKS,21,M,Student,Widowed,PhD,45000,Urban,Audi,9,3.5,18000,1,4,0,34,High
PGCDX,54,F,Doctor,Single,PhD,65000,Rural,Chevrolet,10,3.0,13000,2,0,0,33,Low
WUSIY,51,F,Retired,Single,PhD,90000,Rural,Mercedes,4,3.0,16000,0,0,1,28,Low
OZAEY,56,F,Lawyer,Widowed,Master,55000,Rural,Audi,12,3.0,5000,0,2,2,12,Low
OXADS,67,M,Manager,Single,Master,145000,Urban,Ford,1,1.5,6000,3,4,0,1,Low
LBDNT,58,M,Retired,Divorced,None,145000,Rural,Audi,14,2.5,7000,2,0,3,26,Low
HTPLW,28,F,Manager,Widowed,Bachelor,135000,Suburban,Tesla,9,3.5,19000,1,3,0,29,Medium
HIXND,55,M,Doctor,Married,Bachelor,20000,Rural,Mercedes,1,1.5,13000,1,4,2,20,Low
FSXFK,42,F,Student,Married,Bachelor,75000,Urban,Honda,3,2.5,17000,1,2,0,35,Low
HNCBS,63,F,Student,Divorced,Master,115000,Urban,Toyota,4,1.5,17000,2,2,2,35,Medium
CBTYP,44,F,Engineer,Single,PhD,65000,Suburban,BMW,5,3.0,16000,1,0,0,20,Medium
IJMAB,67,M,Student,Single,Bachelor,20000,Urban,Audi,5,3.0,8000,2,0,3,39,Low
LXUCP,66,F,Architect,Widowed,Master,130000,Rural,Ford,6,3.0,10000,0,2,2,4,Low
JBDSU,34,F,Teacher,Widowed,Master,55000,Rural,Chevrolet,11,3.0,7000,2,2,2,3,Medium
UYNWH,49,F,Student,Married,Bachelor,145000,Urban,Mercedes,13,3.5,18000,0,1,1,5,Low
IWSHO,67,M,Artist,Divorced,Master,140000,Suburban,Tesla,4,4.0,15000,2,4,3,12,Medium
DURYF,23,M,Teacher,Widowed,Master,120000,Urban,Tesla,10,2.5,18000,1,3,0,35,Low
UZXSO,61,M,Lawyer,Single,Master,80000,Urban,Tesla,11,4.0,9000,3,4,2,5,Low
HWNHK,62,M,Engineer,Married,Master,40000,Suburban,Ford,12,3.0,15000,0,4,1,13,Medium
MESLR,58,F,Artist,Single,PhD,65000,Suburban,Mercedes,10,2.0,8000,2,4,0,39,Low
JJKYH,51,F,Architect,Married,Master,60000,Rural,Nissan,6,1.5,14000,0,3,3,9,Medium
FVOWW,47,M,Doctor,Single,Master,70000,Rural,BMW,13,3.0,10000,3,2,1,6,Low
MVGPH,63,M,Doctor,Married,None,55000,Urban,Nissan,4,3.0,16000,2,0,0,26,Low
LKKHC,24,M,Retired,Married,Master,125000,Rural,Audi,8,2.5,7000,2,4,2,32,Low
PRVIT,25,M,Doctor,Single,Master,140000,Urban,Ford,1,1.5,11000,1,0,1,12,Low
RHJMX,61,M,Retired,Widowed,Bachelor,50000,Urban,Audi,14,2.5,10000,2,3,3,31,High
FZAGR,39,F,Teacher,Married,Master,140000,Urban,Mercedes,5,2.0,8000,1,1,1,19,High
CUFYE,50,F,Artist,Married,Master,65000,Suburban,Mercedes,13,2.0,10000,2,0,2,13,Medium
YOEIQ,49,M,Lawyer,Married,Master,130000,Urban,Chevrolet,1,2.5,9000,2,0,1,26,Medium
XUHRA,55,F,Artist,Divorced,Master,110000,Rural,Tesla,11,1.5,19000,2,4,2,23,Medium
EQOPN,42,M,Engineer,Single,Master,145000,Urban,Audi,4,1.5,11000,0,1,3,10,Low
ARMXB,63,M,Engineer,Single,Bachelor,135000,Urban,Toyota,1,3.0,6000,3,0,1,18,Medium
SHQBA,62,M,Architect,Divorced,None,125000,Suburban,Tesla,1,4.0,16000,2,3,2,34,High
VQMDH,29,F,Artist,Married,PhD,85000,Suburban,BMW,14,2.0,14000,2,3,0,19,Medium
CWSKP,57,F,Artist,Single,Master,105000,Urban,Ford,1,2.5,15000,2,4,0,21,Low
OSPDH,44,F,Artist,Single,Master,95000,Urban,BMW,8,1.5,6000,2,0,2,22,Low
NJQJR,31,F,Doctor,Married,Master,110000,Urban,Honda,12,4.0,7000,1,2,2,33,Low
CEJUG,45,M,Engineer,Widowed,Master,35000,Rural,Chevrolet,5,4.0,15000,2,2,2,17,High
MRVID,69,F,Lawyer,Divorced,Master,140000,Urban,Toyota,4,3.0,7000,2,3,0,26,High
VZJER,44,F,Student,Single,None,145000,Suburban,Nissan,3,3.5,11000,2,1,3,11,Low
KCPZQ,33,M,Architect,Widowed,Bachelor,110000,Suburban,Nissan,13,3.5,16000,0,0,3,39,Low
HZEOB,27,F,Retired,Single,Master,20000,Rural,Nissan,4,1.5,12000,1,0,3,33,Medium
YGVDE,42,M,Student,Married,Bachelor,90000,Urban,Honda,7,3.5,10000,0,2,3,1,Low
ZHUCN,18,F,Manager,Widowed,Master,130000,Urban,Mercedes,10,4.0,12000,2,1,1,11,Low
ASAMR,55,M,Teacher,Married,Master,105000,Suburban,Chevrolet,9,2.5,10000,1,4,0,2,Low
INTLI,50,M,Artist,Married,Bachelor,20000,Rural,Mercedes,7,2.0,10000,0,4,0,28,Low
VESZX,51,M,Engineer,Divorced,Master,135000,Suburban,Honda,8,2.0,17000,1,1,2,24,High
RPHNU,21,M,Architect,Single,Master,100000,Rural,Chevrolet,8,4.0,14000,3,2,3,14,Medium
ZYNFB,38,F,Manager,Single,PhD,105000,Urban,Chevrolet,9,2.5,11000,2,0,0,39,Low
VTOWE,57,M,Engineer,Married,None,90000,Urban,Chevrolet,1,4.0,18000,3,0,0,31,Low
EUQNH,67,F,Teacher,Single,Master,70000,Urban,Chevrolet,6,2.5,16000,1,1,1,8,Low
WLPUN,44,F,Retired,Married,Master,145000,Urban,Ford,10,1.5,5000,2,4,1,37,Medium
WXFHX,49,M,Manager,Married,Master,35000,Suburban,Nissan,5,4.0,13000,1,1,3,21,Medium
UVZAN,68,M,Lawyer,Married,Master,45000,Rural,Mercedes,8,3.5,18000,0,4,0,17,Low
BBRMK,22,F,Teacher,Married,Bachelor,95000,Urban,Toyota,2,3.5,18000,2,2,2,26,Low
ZYXZC,60,M,Lawyer,Widowed,Master,65000,Suburban,Mercedes,4,2.0,13000,2,1,2,12,Low
DJCPU,60,M,Lawyer,Widowed,Master,125000,Urban,Audi,12,2.5,14000,1,3,1,7,Low
OBBZJ,34,M,Lawyer,Married,Master,75000,Urban,Ford,12,2.0,15000,2,0,1,15,Low
ZXLQA,55,M,Retired,Divorced,Bachelor,25000,Suburban,Mercedes,9,3.0,6000,1,3,1,30,Low
IVPSQ,65,F,Teacher,Widowed,Master,145000,Urban,Toyota,10,3.5,7000,3,4,1,21,Medium
BHYQA,44,F,Doctor,Single,PhD,130000,Suburban,Honda,11,4.0,10000,2,2,3,36,Low
AQRZC,47,M,Lawyer,Divorced,Bachelor,110000,Urban,Honda,8,1.5,6000,1,1,3,28,Low
QYEYX,56,F,Student,Single,Master,60000,Suburban,Mercedes,10,3.5,6000,1,4,2,4,Low
TBXHM,56,F,Doctor,Married,PhD,25000,Rural,Ford,5,1.5,10000,3,0,3,12,High
ILGRJ,32,F,Teacher,Widowed,Master,75000,Suburban,Chevrolet,6,2.0,11000,0,1,2,11,Low
WINQJ,48,M,Teacher,Single,Master,100000,Urban,Nissan,7,2.5,7000,3,3,0,16,Low
IIBAF,60,F,Student,Single,Master,135000,Suburban,Ford,6,4.0,14000,2,1,3,3,Medium
GTKFW,31,M,Architect,Married,Master,30000,Rural,Audi,10,4.0,9000,1,1,3,29,Low
CKVHP,49,F,Engineer,Divorced,Bachelor,125000,Rural,Toyota,9,3.0,12000,0,0,2,9,Low
CFHVE,41,M,Manager,Married,PhD,130000,Urban,Nissan,5,2.5,17000,1,1,3,17,Low
PBBAL,67,M,Architect,Married,Master,120000,Urban,BMW,3,4.0,10000,3,0,1,22,High
LBTFB,36,F,Retired,Single,PhD,45000,Rural,Nissan,2,3.0,8000,1,1,1,22,Low
MKIXU,38,F,Lawyer,Divorced,None,20000,Urban,Ford,7,1.5,16000,1,1,2,27,Low
MMGPW,28,F,Retired,Divorced,Master,130000,Urban,BMW,5,2.0,18000,3,0,0,16,Low
JRUCI,46,F,Student,Single,None,140000,Urban,Ford,5,2.5,9000,1,3,0,23,Low
XTJVB,58,F,Artist,Single,Master,85000,Suburban,Tesla,9,3.0,9000,2,0,2,8,Low
LFOGB,59,M,Student,Single,Master,110000,Rural,Mercedes,7,3.5,15000,3,2,3,27,Low
RILKB,62,M,Artist,Married,Master,125000,Urban,Audi,7,3.5,13000,2,1,0,8,Low
IUYTV,66,M,Doctor,Divorced,Bachelor,135000,Rural,Nissan,14,4.0,17000,0,2,1,2,Medium
OKMRJ,50,F,Doctor,Single,Bachelor,120000,Urban,Ford,7,4.0,16000,3,2,0,3,Low
SWGQW,21,M,Teacher,Widowed,Master,30000,Rural,Chevrolet,6,3.5,10000,2,2,2,24,Low
GVOJC,50,F,Artist,Divorced,Master,120000,Urban,Audi,5,1.5,11000,0,3,3,25,Medium
HEUML,24,F,Lawyer,Divorced,Master,145000,Urban,Tesla,13,1.5,6000,2,1,2,11,Low
JIILX,57,M,Doctor,Divorced,Bachelor,85000,Rural,Nissan,5,2.5,11000,1,1,1,1,Low
JGPVQ,68,F,Lawyer,Widowed,Bachelor,75000,Suburban,BMW,2,2.5,15000,0,3,1,32,Low
GQWGE,20,F,Artist,Single,PhD,100000,Urban,Nissan,1,2.0,5000,1,3,2,4,Low
KJBPQ,51,M,Student,Single,Master,35000,Suburban,Nissan,13,4.0,17000,0,0,1,32,Medium
MCEXV,57,M,Retired,Widowed,PhD,105000,Urban,Ford,3,3.0,10000,0,0,0,20,Medium
EMLGA,63,M,Engineer,Widowed,PhD,105000,Suburban,Tesla,7,1.5,14000,0,3,2,29,Low
DBJMB,18,F,Teacher,Widowed,PhD,120000,Urban,Tesla,2,4.0,6000,2,0,2,2,Low
LDMWR,53,F,Manager,Widowed,Master,75000,Suburban,Nissan,13,1.5,14000,1,0,2,7,Medium
AIAFU,24,M,Retired,Married,Master,20000,Urban,Audi,2,2.5,12000,0,3,2,37,Low
DRNFB,48,F,Doctor,Widowed,Master,60000,Urban,BMW,8,3.5,7000,2,2,1,24,Medium
RKWEG,36,F,Engineer,Widowed,Master,45000,Urban,Mercedes,8,1.5,11000,3,4,0,9,Low
BLSCP,39,M,Engineer,Widowed,Bachelor,70000,Suburban,Ford,5,2.5,8000,0,3,0,29,Low
WXYQQ,56,F,Manager,Single,Master,110000,Urban,BMW,10,4.0,6000,2,3,1,28,Low
GJOMO,59,F,Architect,Married,Master,145000,Urban,Nissan,1,4.0,9000,0,0,0,28,Low
JTYEM,60,F,Architect,Married,Master,135000,Rural,Honda,11,2.5,12000,3,1,3,39,Low
HHECY,25,M,Engineer,Married,Master,20000,Urban,Toyota,10,4.0,11000,0,0,0,4,Low
PAIEY,64,F,Engineer,Married,Master,110000,Suburban,Mercedes,7,2.0,18000,2,0,1,1,Medium
UWPAH,53,M,Artist,Widowed,PhD,95000,Rural,Ford,7,1.5,9000,0,4,2,3,Medium
ZQNGK,23,F,Teacher,Married,Bachelor,105000,Rural,Chevrolet,7,2.0,5000,2,3,0,2,Low
ZUZRZ,25,F,Teacher,Single,PhD,120000,Suburban,Nissan,8,1.5,16000,2,2,3,14,High
VZBGF,56,F,Retired,Married,PhD,40000,Urban,Chevrolet,5,4.0,16000,2,4,3,37,Low
EWJGP,26,F,Retired,Married,PhD,55000,Urban,Mercedes,4,1.5,18000,1,0,0,18,Low
IUHUO,63,M,Student,Widowed,Bachelor,95000,Urban,Chevrolet,14,4.0,11000,0,4,1,38,Low
RMIQE,40,F,Retired,Divorced,PhD,20000,Urban,Mercedes,9,1.5,14000,1,3,3,29,Medium
QSWOR,63,F,Doctor,Divorced,Bachelor,115000,Suburban,Nissan,13,2.0,17000,0,2,2,10,High
AMQJM,20,F,Architect,Divorced,Bachelor,60000,Urban,BMW,3,3.0,18000,3,3,1,28,Medium
PSEJW,57,F,Manager,Married,PhD,40000,Urban,Chevrolet,9,2.5,16000,2,3,3,20,Medium
PDUJN,65,M,Manager,Single,Master,105000,Urban,Mercedes,9,2.0,14000,2,2,3,39,Medium
AXQEC,58,M,Architect,Divorced,Master,20000,Urban,Honda,12,4.0,6000,3,1,1,19,Medium
PJQOB,68,F,Manager,Divorced,None,25000,Urban,Audi,14,4.0,19000,3,4,1,12,Medium
XNMDB,32,F,Retired,Single,None,95000,Rural,Ford,2,2.0,9000,0,0,1,34,Medium
PBCTG,35,M,Manager,Widowed,PhD,115000,Urban,Toyota,14,3.5,9000,3,3,2,19,Medium
XTSNE,57,F,Engineer,Divorced,None,70000,Urban,Toyota,11,2.5,9000,2,0,3,11,Low
KCLND,20,F,Engineer,Divorced,Master,100000,Suburban,Chevrolet,2,4.0,7000,1,4,2,24,Low
JCWIG,27,M,Retired,Widowed,PhD,75000,Urban,Toyota,4,2.5,11000,2,4,1,26,Low
GGKZD,32,M,Doctor,Married,Master,130000,Urban,BMW,6,3.5,11000,2,4,2,14,Low
KFEKT,28,F,Doctor,Married,Bachelor,90000,Urban,BMW,7,2.5,5000,2,0,3,14,Low
NUCDX,41,F,Teacher,Widowed,None,120000,Rural,Tesla,7,3.0,14000,0,2,1,23,Low
YXTJQ,34,M,Doctor,Married,Master,105000,Rural,Nissan,1,4.0,15000,0,4,3,22,Low
WMBIT,40,M,Student,Divorced,Bachelor,80000,Urban,Chevrolet,14,2.0,14000,2,0,2,9,Low
HDAXM,57,M,Student,Single,PhD,135000,Urban,Chevrolet,9,2.0,8000,1,1,1,2,Medium
WDGOX,29,M,Manager,Divorced,Master,80000,Urban,Audi,3,3.0,17000,1,0,0,7,Low
AQZDQ,62,F,Retired,Divorced,Bachelor,25000,Rural,Toyota,7,3.5,17000,3,2,1,38,Low
ZZZNO,66,M,Architect,Widowed,Master,125000,Rural,BMW,1,2.0,14000,0,1,1,31,High
LXNEH,38,F,Architect,Single,Master,85000,Urban,Ford,3,3.0,5000,0,1,0,28,Medium
KHDPY,44,M,Engineer,Divorced,PhD,100000,Suburban,Audi,12,3.0,13000,1,2,2,22,Medium
GMIXJ,24,M,Lawyer,Single,Bachelor,115000,Suburban,Nissan,14,2.0,7000,2,2,0,33,Low
QUCMP,23,M,Student,Married,PhD,35000,Rural,Mercedes,1,1.5,8000,3,4,2,14,Low
NVCSC,35,F,Student,Widowed,Master,95000,Urban,BMW,3,2.0,9000,0,1,2,22,Low
SLMXU,37,M,Lawyer,Divorced,Master,50000,Urban,BMW,12,4.0,16000,2,2,1,39,Low
SNGCV,49,F,Doctor,Divorced,Master,110000,Rural,Nissan,13,2.0,9000,0,0,0,26,Low
INMJZ,62,M,Doctor,Married,PhD,130000,Urban,Honda,13,1.5,13000,1,2,2,12,High
IZLQX,64,M,Lawyer,Married,PhD,125000,Suburban,BMW,6,3.5,15000,1,0,0,6,Low
PWXME,26,M,Engineer,Widowed,Master,70000,Rural,Audi,13,1.5,8000,1,0,2,8,Low
KZWDU,32,F,Retired,Divorced,Master,70000,Suburban,Nissan,6,2.5,7000,3,2,2,3,Medium
GTHIL,36,F,Doctor,Single,Master,45000,Suburban,Ford,14,1.5,18000,2,1,1,11,Medium
KICBL,58,M,Architect,Married,PhD,40000,Rural,BMW,11,3.5,12000,2,3,2,20,Low
RWTXU,57,M,Lawyer,Divorced,Master,25000,Rural,Chevrolet,10,1.5,18000,0,3,1,34,Low
XXFYH,25,F,Architect,Divorced,Master,85000,Urban,Honda,6,1.5,5000,1,2,1,38,Low
ISDCZ,28,F,Engineer,Widowed,PhD,80000,Urban,Chevrolet,6,1.5,9000,0,4,2,34,Low
EWGFU,50,M,Artist,Married,Bachelor,105000,Rural,Mercedes,1,3.5,19000,1,4,2,38,Low
GWBNG,43,F,Student,Widowed,Master,50000,Urban,BMW,4,3.0,8000,1,4,1,13,Low
LFRTI,19,F,Retired,Widowed,PhD,35000,Suburban,Honda,12,3.0,12000,2,2,2,21,Low
EWMLL,56,F,Teacher,Divorced,Master,20000,Urban,Chevrolet,11,4.0,17000,0,3,3,21,Medium
OIHUP,43,M,Artist,Divorced,Master,60000,Suburban,Mercedes,11,1.5,13000,0,3,3,15,Low
OTCXL,35,F,Artist,Divorced,Master,95000,Urban,Tesla,13,2.5,9000,0,3,1,4,Low
LAYLA,38,F,Engineer,Divorced,Master,85000,Urban,Ford,10,3.0,10000,1,1,0,35,Low
NAUFQ,26,M,Manager,Single,Master,45000,Rural,Tesla,7,3.0,19000,1,1,0,39,Medium
HPDVD,48,M,Retired,Widowed,PhD,40000,Suburban,Nissan,6,4.0,6000,0,2,1,26,High
SUZGW,31,M,Artist,Widowed,Master,40000,Suburban,Chevrolet,4,1.5,17000,2,1,3,19,Medium
BHIWD,48,F,Manager,Widowed,PhD,35000,Urban,BMW,8,1.5,7000,3,3,1,36,Low
AHYDG,30,F,Architect,Widowed,Bachelor,65000,Urban,BMW,1,2.0,13000,3,0,0,8,Medium
IRUNV,21,F,Architect,Divorced,PhD,125000,Urban,Toyota,13,4.0,6000,0,4,1,22,Medium
HBZZO,68,F,Retired,Married,PhD,20000,Suburban,Nissan,8,2.5,9000,2,1,0,17,Low
MERUA,30,M,Retired,Divorced,Master,105000,Urban,Tesla,9,2.0,5000,1,2,2,24,Low
SSWXN,60,F,Student,Widowed,PhD,25000,Rural,Honda,6,2.0,15000,1,0,2,28,Medium
TWGJM,51,M,Doctor,Married,Master,120000,Suburban,Nissan,14,4.0,11000,2,4,3,10,Low
PNRKG,25,F,Doctor,Married,PhD,125000,Suburban,Honda,10,2.5,17000,2,3,1,33,Low
KTEFR,60,M,Teacher,Single,Bachelor,25000,Urban,BMW,11,1.5,18000,1,0,1,11,Low
TSSMM,50,M,Doctor,Single,Master,80000,Rural,BMW,4,2.0,11000,1,3,3,31,High
JWMNL,39,F,Student,Widowed,PhD,85000,Urban,Chevrolet,4,3.5,14000,3,2,0,39,Low
PUVVL,39,M,Retired,Divorced,Master,125000,Urban,Mercedes,12,2.0,16000,3,2,0,21,Medium
FSWJY,49,M,Teacher,Widowed,PhD,45000,Urban,Tesla,3,2.0,16000,0,3,0,18,High
XQEZD,29,F,Manager,Single,PhD,50000,Suburban,Audi,3,1.5,11000,3,1,2,17,Low
RNIXB,64,F,Manager,Single,None,55000,Suburban,Mercedes,3,4.0,9000,3,2,2,22,Low
QAMCF,69,M,Doctor,Single,Bachelor,105000,Urban,Nissan,13,3.0,6000,2,2,3,12,Low
XWFGR,38,F,Manager,Divorced,None,40000,Urban,Nissan,8,2.0,15000,1,3,0,1,Medium
DVHGW,37,F,Student,Single,PhD,30000,Rural,Tesla,13,2.5,6000,0,3,3,25,Medium
UZZUY,54,F,Lawyer,Divorced,Master,85000,Urban,Honda,14,3.0,8000,2,2,0,30,Low
YGASN,59,M,Doctor,Divorced,PhD,75000,Rural,Chevrolet,5,3.5,7000,0,0,0,1,Low
STJRR,52,F,Doctor,Widowed,Master,115000,Suburban,Chevrolet,7,3.0,18000,0,3,0,24,Low
WBIOK,30,M,Architect,Divorced,Master,75000,Urban,Chevrolet,14,3.5,11000,3,0,0,36,Low
TNUWY,64,M,Retired,Single,Bachelor,110000,Suburban,Ford,14,2.5,14000,1,4,0,11,Low
JLSRT,24,F,Engineer,Single,Master,125000,Urban,Honda,10,2.0,10000,3,4,0,30,High
WSMQQ,67,M,Architect,Divorced,PhD,125000,Urban,Mercedes,4,1.5,19000,0,2,1,22,High
GIXUT,33,F,Manager,Divorced,None,35000,Rural,Honda,6,2.0,17000,3,0,0,6,Low
BQPGV,24,F,Teacher,Single,PhD,65000,Rural,BMW,11,3.5,13000,3,4,1,15,Low
COWCG,49,M,Artist,Single,Master,100000,Suburban,BMW,10,3.5,19000,0,2,1,3,Low
KGBYF,53,M,Engineer,Married,Master,135000,Rural,Nissan,1,2.0,19000,0,0,2,26,Low
SSHCH,58,M,Retired,Married,None,50000,Suburban,Honda,5,4.0,13000,3,3,2,11,Low
WPLPP,18,F,Student,Divorced,PhD,40000,Urban,Audi,7,3.5,8000,1,0,0,17,Low
XHPEQ,69,M,Teacher,Widowed,PhD,80000,Rural,Ford,2,3.0,11000,1,0,0,9,Medium
OYQAT,47,M,Retired,Married,Master,100000,Rural,Nissan,12,3.0,12000,0,3,2,13,Low
FIQHZ,51,F,Student,Married,Master,75000,Urban,Chevrolet,1,2.5,18000,1,1,3,35,Low
WQZLL,26,M,Teacher,Widowed,Master,20000,Urban,Toyota,6,4.0,5000,1,1,1,16,Medium
FHHCS,28,F,Doctor,Married,PhD,20000,Rural,Chevrolet,1,2.5,10000,2,4,0,11,Low
IIMJG,58,M,Engineer,Single,None,70000,Suburban,Tesla,14,3.0,7000,2,0,0,5,Medium
XEOAE,51,M,Student,Married,Master,145000,Suburban,Honda,6,2.0,8000,3,1,2,25,Medium
RNLJO,54,M,Teacher,Divorced,Bachelor,140000,Urban,Audi,13,3.5,14000,3,4,0,36,Low
DQLCP,23,F,Engineer,Single,Bachelor,110000,Urban,Nissan,8,2.0,9000,3,3,3,19,Low
PNVQT,43,M,Engineer,Married,Master,25000,Urban,Tesla,11,3.0,9000,2,1,3,14,Medium
IZVIY,65,F,Engineer,Divorced,Master,55000,Suburban,Tesla,14,4.0,9000,2,0,2,17,Low
VNOYR,24,M,Student,Divorced,Master,40000,Rural,Toyota,2,2.5,7000,2,2,0,10,Medium
FXHMZ,44,F,Artist,Divorced,PhD,45000,Urban,Tesla,3,3.5,5000,2,1,1,6,Low
MWFLZ,57,F,Architect,Divorced,Bachelor,130000,Rural,Mercedes,13,1.5,6000,0,4,0,19,Low
WLIWI,47,F,Student,Married,PhD,25000,Rural,BMW,6,1.5,7000,2,4,3,18,Low
SIJNL,34,F,Student,Single,PhD,100000,Rural,Nissan,3,4.0,7000,1,2,1,26,Low
UUDRP,69,F,Teacher,Married,Master,70000,Urban,BMW,13,1.5,16000,0,2,3,2,Medium
NMVSR,29,M,Engineer,Married,Master,65000,Urban,BMW,11,3.0,8000,2,2,3,35,Low
MECAX,63,F,Retired,Single,Master,80000,Urban,Chevrolet,9,1.5,6000,3,2,2,36,Medium
LXJGS,40,M,Student,Single,PhD,55000,Rural,Audi,2,3.5,13000,0,1,2,15,Medium
JWLKY,39,F,Engineer,Divorced,Master,35000,Urban,Tesla,3,4.0,16000,0,3,3,21,Medium
ISWZO,35,F,Artist,Divorced,Master,105000,Urban,Nissan,9,1.5,10000,0,1,2,16,Low
DVGLR,53,F,Architect,Single,Master,110000,Rural,Toyota,9,2.5,6000,1,2,2,20,Medium
UGXMB,22,M,Lawyer,Divorced,Bachelor,145000,Rural,Audi,14,3.5,15000,3,3,3,29,Low
ARSGX,46,M,Student,Widowed,Master,90000,Suburban,Toyota,5,2.0,7000,0,2,2,1,Low
KOKOZ,58,M,Doctor,Single,Master,140000,Urban,Nissan,4,4.0,5000,2,3,0,33,Low
BTJTH,60,F,Artist,Divorced,Master,25000,Urban,Tesla,4,3.5,18000,1,3,2,36,High
KGQIG,66,F,Doctor,Married,Bachelor,115000,Urban,Audi,1,2.0,16000,3,4,1,37,Low
