name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk_level,insurance_amount
NPNXF,42,M,Teacher,Widowed,Bachelor,55000,Rural,Nissan,5,2,6000,3,0,2,9,Medium,950
VYEZB,52,M,Teacher,Single,,50000,Urban,Honda,10,2,6000,2,3,3,30,Medium,1150
RXNFZ,34,F,Architect,Married,,80000,Suburban,Nissan,14,3,10000,2,0,2,39,Medium,950
OECNG,49,F,Lawyer,Divorced,PhD,65000,Suburban,Nissan,4,4,11000,1,2,3,23,Medium,1150
MWZVE,42,F,Student,Widowed,,80000,Suburban,BMW,6,2.5,5000,3,2,0,39,Medium,1000
WJRLM,34,F,Lawyer,Married,,135000,Urban,Mercedes,11,3,12000,0,0,1,19,Low,650
ELJOH,69,F,Architect,Married,PhD,75000,Urban,Chevrolet,13,4,6000,1,1,3,21,Medium,1150
PCRVS,54,F,Retired,Married,,115000,Rural,Chevrolet,12,4,11000,2,1,0,32,Medium,1000
WGPUH,65,M,Artist,Married,PhD,80000,Urban,Toyota,3,3,17000,1,1,0,31,Medium,1000
QMAOU,18,F,Engineer,Divorced,Master,80000,Suburban,Ford,2,4,19000,1,3,1,16,Medium,1350
UCLWH,63,M,Doctor,Widowed,,115000,Suburban,Toyota,14,2,6000,1,3,2,17,Medium,1150
XFFYB,33,F,Doctor,Married,PhD,90000,Rural,Ford,11,2,16000,1,1,0,26,High,1000
QKDHA,40,F,Retired,Single,PhD,45000,Suburban,Ford,12,3.5,18000,2,4,2,12,Medium,1150
YOSZB,21,F,Doctor,Single,Master,35000,Suburban,Tesla,7,2,14000,0,0,0,5,Medium,700
ZMALI,42,F,Teacher,Widowed,Master,20000,Urban,Toyota,9,4,7000,0,2,0,10,Medium,800
PQDVN,60,M,Engineer,Divorced,PhD,140000,Urban,Mercedes,3,3,5000,0,4,2,3,Medium,850
CIPZB,65,M,Doctor,Married,,115000,Rural,Chevrolet,8,2,14000,0,3,2,29,Medium,850
IXHAY,25,F,Doctor,Divorced,,135000,Urban,Nissan,5,2,10000,1,3,0,21,Low,1000
ERMDM,45,F,Retired,Single,Bachelor,130000,Urban,Tesla,2,3.5,5000,3,3,3,1,High,1150
QQRPB,41,F,Engineer,Married,,135000,Urban,Honda,9,4,15000,3,1,1,20,High,1150
EZLHO,40,F,Artist,Single,PhD,35000,Urban,Toyota,2,3.5,12000,0,1,2,28,Low,850
ETFOS,28,F,Manager,Divorced,Master,135000,Rural,Nissan,7,3.5,12000,2,4,2,9,Medium,1150
NBSEL,35,F,Manager,Married,Bachelor,140000,Suburban,BMW,4,2,10000,0,0,2,23,Low,650
AVZZD,52,F,Manager,Married,PhD,115000,Suburban,Tesla,9,2,14000,2,4,2,36,Medium,1150
PBZZO,42,F,Manager,Married,,80000,Urban,Chevrolet,6,1.5,14000,3,1,3,23,High,1150
ITUGU,50,F,Architect,Single,Master,120000,Suburban,Audi,14,4,19000,3,2,0,34,Medium,1000
KVNPO,35,F,Manager,Widowed,Master,140000,Urban,Mercedes,2,3,10000,0,0,0,38,Low,500
XUITE,29,F,Architect,Divorced,Bachelor,145000,Urban,Ford,11,3,13000,3,3,2,7,High,1150
DJFZL,25,F,Architect,Married,,40000,Urban,Chevrolet,14,2.5,18000,3,0,1,30,High,950
OPDUX,61,F,Engineer,Single,,110000,Urban,Tesla,5,3,6000,2,1,1,20,Medium,1150
HOVDN,33,F,Artist,Married,Master,110000,Suburban,Nissan,4,3,7000,1,2,1,24,Low,1150
BRWCJ,36,F,Engineer,Widowed,PhD,25000,Urban,Tesla,7,2.5,16000,2,4,0,4,High,1100
COXAE,38,F,Architect,Single,PhD,70000,Urban,BMW,9,2,12000,0,1,3,6,High,850
NCJGY,38,F,Retired,Married,Master,95000,Suburban,Chevrolet,7,3.5,14000,1,2,0,37,Medium,1000
BJMKN,53,M,Manager,Married,,85000,Suburban,BMW,9,3.5,15000,2,3,1,4,High,1150
EQXUJ,29,M,Architect,Widowed,Master,120000,Rural,Toyota,4,2,16000,0,4,1,36,Low,850
EXOYT,65,M,Lawyer,Married,Bachelor,25000,Suburban,Honda,11,3,10000,0,4,2,15,Medium,950
VBHJG,56,M,Manager,Married,Bachelor,75000,Rural,Nissan,10,3.5,16000,2,2,3,12,Medium,1150
VVEMS,19,M,Student,Single,Bachelor,100000,Urban,Mercedes,10,2.5,14000,1,0,1,36,Low,1150
CEGBY,44,M,Lawyer,Widowed,Bachelor,90000,Rural,Toyota,13,4,11000,1,3,0,15,Medium,1000
LFXRQ,62,F,Architect,Married,PhD,65000,Rural,Mercedes,6,2,11000,1,3,3,7,Medium,1150
ESILP,33,M,Artist,Widowed,Master,80000,Rural,Ford,10,4,15000,3,4,2,32,Medium,1150
RCOYH,46,F,Retired,Divorced,,65000,Suburban,Chevrolet,11,1.5,5000,1,1,1,10,Medium,1150
HDASU,22,F,Student,Widowed,PhD,35000,Urban,Audi,12,2,19000,3,4,3,37,Medium,1350
KCCVH,60,F,Doctor,Single,PhD,135000,Suburban,Mercedes,12,1.5,13000,2,2,0,35,Medium,1000
ITCRL,18,F,Student,Divorced,,30000,Urban,Mercedes,7,4,16000,2,1,1,13,High,1350
EHQLL,33,F,Student,Married,PhD,30000,Rural,BMW,9,3.5,5000,3,2,2,7,Medium,1150
IAQZK,66,M,Engineer,Single,,25000,Suburban,Mercedes,8,3.5,10000,3,4,0,21,Medium,1100
QJNLW,62,F,Teacher,Married,PhD,30000,Rural,Toyota,7,3,19000,1,1,3,23,Medium,1150
LYKWF,36,M,Engineer,Single,Master,30000,Suburban,Chevrolet,12,2,6000,2,3,3,11,Medium,1150
HARMZ,68,F,Retired,Married,,125000,Suburban,Audi,2,3,13000,1,4,0,36,Medium,1000
OOPQZ,63,M,Engineer,Widowed,PhD,90000,Suburban,Honda,1,2.5,16000,3,3,2,23,Medium,1150
GLNZX,34,M,Doctor,Widowed,Bachelor,40000,Rural,Nissan,2,3.5,9000,2,4,1,15,Medium,1150
PBQNU,45,M,Manager,Single,Master,110000,Rural,Audi,13,3,7000,0,1,1,3,Low,850
BLKJG,42,F,Engineer,Widowed,,135000,Rural,Mercedes,1,3.5,13000,2,3,3,10,Medium,1150
HQZKI,40,F,Architect,Married,,95000,Suburban,Tesla,10,4,13000,3,1,0,19,Medium,1000
ZUTTO,36,F,Artist,Married,Master,145000,Suburban,Toyota,8,2.5,13000,0,2,2,35,Low,850
FTUYQ,65,M,Student,Married,PhD,90000,Suburban,BMW,5,4,13000,3,2,3,8,Medium,1150
ESFED,29,F,Engineer,Widowed,,20000,Rural,Chevrolet,12,2.5,17000,2,4,3,32,Medium,1250
BFXGL,40,F,Doctor,Divorced,Bachelor,35000,Rural,Tesla,1,2.5,10000,3,3,2,30,Low,1150
XJBIC,47,M,Manager,Widowed,Bachelor,105000,Rural,Toyota,3,1.5,15000,2,1,2,8,Medium,1150
HQUJG,62,M,Manager,Married,Bachelor,70000,Rural,Nissan,9,1.5,7000,1,1,2,31,Medium,1150
WGGYC,69,F,Lawyer,Widowed,Bachelor,50000,Suburban,Mercedes,7,3.5,18000,2,0,0,28,Medium,800
MYTPH,57,M,Architect,Widowed,PhD,135000,Rural,Tesla,5,3,6000,0,0,3,1,Low,650
STAVR,37,F,Doctor,Widowed,PhD,20000,Rural,Mercedes,7,2.5,15000,2,0,3,12,Medium,1050
FPFVK,36,M,Manager,Widowed,Master,55000,Urban,Ford,1,2.5,18000,1,3,1,6,High,1150
BDDGQ,60,F,Teacher,Single,,130000,Suburban,Mercedes,11,2,13000,3,2,3,33,Medium,1150
EJCOX,39,M,Engineer,Divorced,,145000,Rural,Audi,11,1.5,19000,0,1,2,2,Low,850
ZQDUI,34,F,Engineer,Divorced,Master,55000,Rural,Mercedes,12,2,19000,2,1,1,18,High,1150
GYOSM,45,F,Retired,Widowed,PhD,75000,Rural,Toyota,4,2.5,9000,1,4,1,24,Medium,1150
IZOHU,48,M,Engineer,Divorced,PhD,65000,Suburban,Ford,14,3.5,13000,2,3,1,3,Medium,1150
MNLWO,45,F,Teacher,Married,PhD,115000,Rural,Nissan,11,3.5,12000,1,0,2,16,Medium,950
ZVOES,65,M,Doctor,Married,PhD,65000,Rural,Audi,3,3.5,5000,3,2,1,19,Medium,1150
EYYXP,61,F,Artist,Married,PhD,55000,Urban,Chevrolet,8,1.5,16000,3,3,2,22,High,1150
KMVAJ,20,M,Manager,Divorced,Master,35000,Suburban,Audi,9,2.5,11000,1,0,2,7,Medium,1150
FMHWP,68,M,Retired,Widowed,Bachelor,55000,Rural,Toyota,2,3.5,12000,0,1,2,31,Medium,850
GAAND,46,M,Student,Married,Bachelor,85000,Urban,Ford,5,3,19000,1,4,1,19,High,1150
HCOKX,36,F,Doctor,Single,Bachelor,20000,Rural,Ford,11,1.5,9000,0,3,0,15,Medium,800
QEJEA,36,F,Lawyer,Divorced,,70000,Urban,Nissan,10,2.5,12000,2,1,3,13,High,1150
EDWXU,40,F,Teacher,Divorced,PhD,50000,Suburban,Toyota,1,2,18000,3,2,1,18,Low,1150
SJMTQ,18,M,Teacher,Divorced,Bachelor,130000,Suburban,Chevrolet,6,2,11000,2,1,1,23,Low,1350
IJMDJ,38,M,Student,Widowed,Bachelor,25000,Suburban,Audi,6,3,16000,3,0,2,30,Medium,1050
TGPYA,37,F,Student,Widowed,Bachelor,110000,Suburban,Honda,3,3.5,6000,2,0,1,9,Medium,950
EHHTZ,27,M,Lawyer,Divorced,PhD,110000,Suburban,Mercedes,13,2,6000,2,3,1,4,Medium,1150
CESHO,47,M,Architect,Single,PhD,130000,Suburban,Honda,2,4,10000,1,0,2,22,Medium,950
UDIRX,40,F,Doctor,Married,Master,70000,Urban,Ford,6,2.5,14000,0,0,3,24,Low,650
XBFTY,34,F,Lawyer,Widowed,Master,105000,Rural,Toyota,8,2.5,5000,2,0,0,15,Medium,800
JDCMT,48,F,Teacher,Single,Master,85000,Urban,Toyota,14,3.5,13000,3,0,0,2,High,800
BJVXR,25,F,Engineer,Single,PhD,75000,Suburban,Toyota,9,2,9000,1,1,2,34,Medium,1150
MOBWV,49,M,Engineer,Single,,60000,Rural,Audi,5,2.5,11000,3,4,0,2,Medium,1000
XCRNW,23,M,Student,Divorced,PhD,55000,Suburban,Toyota,8,1.5,17000,3,2,2,10,Medium,1350
REEMQ,33,M,Student,Married,PhD,25000,Suburban,Mercedes,9,3,15000,0,1,3,36,Medium,950
GCFZQ,61,M,Doctor,Married,Master,120000,Rural,Chevrolet,4,1.5,14000,0,0,1,18,Low,650
JODNX,67,F,Teacher,Single,Bachelor,130000,Urban,Nissan,13,3,9000,3,1,2,38,Medium,1150
TFTPY,46,M,Manager,Single,Bachelor,130000,Rural,Chevrolet,12,2.5,6000,1,2,0,35,Medium,1000
UVDHY,38,M,Teacher,Widowed,Master,140000,Suburban,Mercedes,12,3,12000,3,2,0,11,Medium,1000
DCTPX,68,F,Student,Divorced,PhD,65000,Suburban,Toyota,5,1.5,5000,3,0,0,17,Medium,800
UBPWU,21,M,Teacher,Widowed,PhD,105000,Urban,Toyota,5,2,19000,0,1,0,17,Low,900
ROCFM,50,M,Lawyer,Single,Master,140000,Suburban,Ford,12,3,7000,3,0,1,3,Medium,950
FKNKU,34,M,Artist,Divorced,Master,110000,Suburban,Honda,3,1.5,13000,0,4,0,38,Medium,700
IQJRJ,34,F,Teacher,Divorced,PhD,70000,Urban,Toyota,3,1.5,10000,3,4,0,8,Low,1000
EAHBU,35,M,Manager,Widowed,Master,100000,Rural,Tesla,11,2.5,5000,1,2,3,35,Medium,1150
RDWAA,56,M,Student,Divorced,Master,30000,Urban,Ford,4,3,10000,0,3,0,22,Medium,700
OIOFS,49,F,Retired,Married,PhD,110000,Urban,Audi,14,2,15000,1,1,2,10,High,1150
EJMCR,67,F,Teacher,Single,,130000,Urban,Ford,2,3,10000,1,0,0,5,Medium,800
LOLNJ,23,F,Engineer,Widowed,PhD,25000,Rural,Toyota,2,4,6000,0,3,3,5,Low,1150
COLXR,54,M,Teacher,Widowed,,100000,Urban,Chevrolet,1,3,18000,1,4,0,8,Medium,1000
CKMSR,33,M,Architect,Divorced,Bachelor,95000,Rural,Nissan,5,2.5,12000,2,2,1,10,Medium,1150
NVZBT,32,M,Engineer,Divorced,Bachelor,95000,Rural,Honda,3,4,14000,2,4,0,23,Medium,1000
YNGGO,54,M,Teacher,Single,PhD,75000,Urban,Ford,9,3.5,16000,3,3,3,9,High,1150
REYHQ,50,M,Manager,Divorced,,55000,Rural,Tesla,2,3.5,14000,2,3,3,9,Medium,1150
HVVLD,52,M,Doctor,Widowed,Bachelor,105000,Suburban,Nissan,9,4,19000,0,1,3,26,High,850
HLLJL,33,M,Engineer,Widowed,PhD,75000,Suburban,Nissan,13,2.5,8000,2,3,2,25,Medium,1150
KTDDP,23,F,Engineer,Married,Master,20000,Urban,Audi,9,4,14000,0,4,3,11,High,1150
SRXRY,56,M,Architect,Widowed,,40000,Rural,Honda,11,2,19000,1,2,1,24,High,1150
SOOWM,27,M,Retired,Divorced,Bachelor,55000,Rural,Nissan,6,2,16000,0,2,3,5,High,850
WXGXG,28,F,Engineer,Married,Bachelor,55000,Suburban,Honda,3,4,19000,1,2,2,26,Medium,1150
ZUCGI,38,F,Student,Widowed,PhD,30000,Suburban,Honda,4,3,12000,2,0,2,21,Medium,950
BJMUT,23,M,Artist,Widowed,Master,30000,Rural,Nissan,6,3,13000,2,1,3,19,Medium,1350
BWYXO,69,F,Doctor,Widowed,,20000,Suburban,BMW,2,2.5,14000,1,0,1,22,Medium,1050
BKRMK,62,M,Lawyer,Divorced,Master,85000,Rural,Ford,7,4,16000,3,2,1,27,Medium,1150
UUBUW,40,M,Manager,Married,Bachelor,135000,Suburban,Honda,12,2.5,10000,1,3,2,25,Medium,1150
JRNEV,23,F,Architect,Single,Master,25000,Suburban,Toyota,3,1.5,16000,2,4,1,27,Low,1450
ZGJSB,30,M,Lawyer,Married,Bachelor,90000,Rural,BMW,2,2.5,17000,3,4,1,32,Medium,1150
KVPYG,57,F,Lawyer,Married,Bachelor,90000,Rural,Tesla,2,3.5,13000,2,4,0,7,Medium,1000
RQZQK,22,M,Retired,Divorced,,85000,Rural,Toyota,8,2,13000,3,4,2,18,Medium,1350
BFSSP,56,M,Architect,Widowed,Bachelor,75000,Rural,Audi,9,1.5,6000,3,1,1,33,Medium,1150
ZWGGX,44,M,Architect,Divorced,Bachelor,105000,Suburban,Ford,8,2.5,11000,3,4,3,11,Medium,1150
RMQHH,29,M,Retired,Married,,95000,Urban,BMW,14,3.5,5000,3,4,1,12,Medium,1150
UOYYF,36,M,Architect,Divorced,PhD,80000,Rural,Nissan,7,3.5,9000,0,3,0,20,Medium,700
KKNWY,67,M,Teacher,Widowed,PhD,145000,Urban,Ford,2,1.5,16000,1,0,2,20,Medium,950
EBZTW,38,F,Artist,Married,,50000,Urban,Tesla,11,2,5000,2,1,1,14,Medium,1150
SDGZG,36,M,Doctor,Married,Bachelor,45000,Suburban,Toyota,4,3,16000,3,1,0,26,Medium,1000
HLSJN,22,F,Doctor,Single,Bachelor,60000,Rural,Ford,1,3,19000,0,2,1,30,Low,1050
XUMUX,41,M,Engineer,Divorced,,85000,Rural,Ford,14,4,9000,0,0,0,8,High,500
ECASS,49,M,Architect,Married,Bachelor,90000,Urban,Mercedes,6,2.5,12000,1,1,0,25,Low,1000
OLURS,34,M,Architect,Single,Bachelor,125000,Suburban,Nissan,13,2.5,5000,3,4,3,35,Medium,1150
EKCRU,22,F,Lawyer,Single,Bachelor,100000,Rural,Ford,2,2.5,16000,3,0,2,11,Medium,1150
PZABW,27,F,Teacher,Married,Master,100000,Suburban,Toyota,3,2,5000,0,2,0,3,Low,700
UCPJB,41,M,Manager,Single,Bachelor,45000,Suburban,Chevrolet,10,3.5,7000,2,2,1,10,Medium,1150
TNPDT,51,F,Architect,Widowed,Bachelor,125000,Rural,Chevrolet,5,2,13000,1,4,1,11,Low,1150
ABCOI,27,F,Manager,Married,,25000,Urban,Mercedes,9,4,19000,3,4,0,29,High,1100
LVPOT,33,M,Teacher,Single,Bachelor,25000,Rural,Mercedes,8,3,6000,2,4,3,39,Medium,1250
FBDJQ,40,F,Artist,Divorced,Master,115000,Urban,Tesla,2,4,18000,2,2,1,28,High,1150
YGAUS,49,F,Architect,Single,PhD,100000,Urban,Audi,6,4,18000,0,3,0,8,High,700
ABRKN,24,M,Engineer,Divorced,Master,130000,Suburban,Nissan,12,3,7000,0,4,1,5,Medium,1050
APAUK,67,M,Doctor,Married,Master,120000,Rural,BMW,13,3,13000,3,0,0,16,Medium,800
CXQRE,48,F,Artist,Married,,115000,Rural,Audi,5,3,14000,2,0,2,2,Medium,950
BQWRF,60,F,Lawyer,Single,,125000,Suburban,Ford,4,3.5,5000,3,3,3,27,Medium,1150
WRHIA,68,M,Engineer,Married,Master,20000,Rural,Mercedes,12,2.5,6000,2,1,3,39,Medium,1250
RBIFB,28,F,Student,Widowed,Master,105000,Suburban,Chevrolet,14,2.5,16000,0,4,2,8,High,850
EHKQW,34,M,Teacher,Divorced,PhD,130000,Urban,Honda,7,3,8000,2,0,1,18,Medium,950
HOPYV,65,M,Artist,Married,PhD,90000,Rural,Nissan,12,2,15000,0,1,0,9,High,700
BSMJA,23,F,Doctor,Divorced,PhD,85000,Rural,Chevrolet,6,1.5,17000,1,3,1,11,Low,1350
JHRQS,65,M,Manager,Divorced,Bachelor,105000,Rural,Honda,10,1.5,7000,3,2,3,34,Medium,1150
COEEU,60,F,Doctor,Married,PhD,60000,Urban,BMW,13,3,13000,2,1,3,20,High,1150
OSSJE,27,F,Lawyer,Divorced,PhD,145000,Urban,Chevrolet,10,3.5,11000,3,3,3,24,High,1150
YQVOE,48,F,Doctor,Widowed,Master,70000,Rural,Nissan,7,3,7000,3,4,1,23,Medium,1150
LTOGV,41,M,Architect,Single,Master,145000,Urban,Ford,3,4,14000,1,3,2,35,Low,1150
OAGMP,51,F,Retired,Widowed,,40000,Suburban,Honda,7,1.5,11000,1,3,1,6,Medium,1150
VFXMR,45,M,Architect,Married,PhD,55000,Urban,Ford,3,1.5,9000,3,3,0,30,Low,1000
OPKEA,30,M,Architect,Single,Bachelor,100000,Rural,Honda,1,2.5,5000,3,3,2,37,Low,1150
SCJQA,35,F,Lawyer,Widowed,Master,75000,Suburban,Nissan,6,1.5,17000,1,3,3,7,Medium,1150
KYNJV,64,F,Teacher,Single,Master,145000,Rural,Audi,10,2,14000,3,3,0,37,Medium,1000
HLIVF,33,F,Engineer,Single,Bachelor,25000,Urban,Chevrolet,5,2.5,9000,2,3,3,14,High,1250
WOBYH,68,M,Retired,Divorced,,50000,Suburban,BMW,12,1.5,12000,2,4,0,11,Medium,1000
BGYSU,24,M,Lawyer,Married,,30000,Suburban,Ford,10,3,9000,3,1,0,2,Medium,1200
HGWDO,22,M,Student,Divorced,Bachelor,50000,Urban,Chevrolet,6,2.5,12000,1,3,2,31,High,1350
HCJLX,68,F,Manager,Divorced,Master,120000,Urban,Tesla,12,2,15000,0,1,3,1,High,850
OVRAE,62,F,Retired,Widowed,Master,145000,Rural,Honda,2,1.5,16000,3,2,3,28,Low,1150
BAAMO,19,M,Manager,Single,,120000,Suburban,Mercedes,14,2,18000,3,2,2,16,Medium,1350
GPSHM,57,M,Teacher,Married,,85000,Rural,Honda,6,1.5,11000,2,4,0,26,Medium,1000
ALQES,19,M,Artist,Divorced,Bachelor,45000,Urban,Nissan,7,3,14000,1,1,1,37,Low,1350
ZBAWE,47,M,Retired,Single,,45000,Urban,Chevrolet,11,2,18000,3,3,1,7,High,1150
RACRC,47,M,Doctor,Married,Bachelor,105000,Rural,Nissan,2,3.5,19000,2,0,2,9,Medium,950
VDQRB,55,F,Manager,Single,PhD,80000,Suburban,Ford,12,2,8000,2,3,0,28,Medium,1000
ANCAO,56,F,Manager,Widowed,,125000,Urban,Mercedes,6,4,5000,3,4,1,8,Medium,1150
GZKCW,31,M,Manager,Widowed,,35000,Rural,Mercedes,13,3,11000,1,2,2,12,Medium,1150
AJRNB,54,F,Lawyer,Widowed,PhD,95000,Urban,Toyota,14,3,17000,3,2,1,14,High,1150
XDYWK,46,F,Engineer,Divorced,Bachelor,125000,Suburban,Chevrolet,13,4,7000,0,0,1,32,Low,650
CKMAG,62,M,Teacher,Divorced,Bachelor,100000,Suburban,Toyota,8,3.5,17000,0,3,3,18,High,850
BTOLR,46,F,Teacher,Widowed,Master,110000,Suburban,Audi,5,3.5,14000,3,3,2,14,Medium,1150
HOJKK,25,F,Lawyer,Married,,70000,Rural,Audi,6,2,19000,2,0,0,22,Low,800
QWSRU,49,F,Lawyer,Divorced,Bachelor,135000,Suburban,Chevrolet,4,3,8000,1,2,3,22,Low,1150
QUTST,27,M,Manager,Widowed,Bachelor,70000,Suburban,Chevrolet,5,3,13000,3,2,3,27,Medium,1150
QEMEP,22,F,Retired,Divorced,,100000,Rural,Tesla,5,4,14000,2,2,2,39,Medium,1350
OPUOU,31,F,Engineer,Divorced,PhD,80000,Urban,BMW,7,3,9000,2,1,1,3,High,1150
SHWSD,50,M,Student,Widowed,Master,35000,Rural,Honda,9,3.5,18000,1,0,1,22,Medium,950
DCUXH,53,F,Artist,Divorced,PhD,20000,Rural,Ford,10,4,5000,2,0,3,33,Medium,1050
UYKNF,48,M,Artist,Divorced,Bachelor,75000,Rural,Ford,13,1.5,19000,0,1,1,20,High,850
WVHHA,67,M,Architect,Married,Bachelor,80000,Urban,Honda,12,2,8000,2,0,0,22,Medium,800
FJLFN,33,F,Artist,Single,Bachelor,75000,Suburban,Honda,9,2,9000,1,1,2,10,Medium,1150
NYZYV,38,M,Doctor,Divorced,,85000,Urban,Mercedes,3,2.5,7000,0,0,2,35,Low,650
XZTCM,39,M,Manager,Single,,75000,Suburban,Honda,8,1.5,16000,2,2,1,11,Medium,1150
GFJSF,36,F,Artist,Divorced,Master,120000,Urban,Audi,12,3,17000,2,1,0,34,Medium,1000
YZDIK,62,F,Artist,Divorced,PhD,135000,Suburban,Nissan,1,2,18000,1,3,3,17,Low,1150
PSRRK,42,F,Teacher,Divorced,,115000,Rural,Ford,3,4,5000,1,4,1,36,Medium,1150
WQHIG,33,M,Artist,Single,Master,60000,Suburban,BMW,3,3.5,16000,0,4,1,6,Medium,850
AUCXO,40,F,Architect,Married,PhD,90000,Urban,Honda,7,3,19000,0,3,1,23,High,850
JHGYU,50,F,Teacher,Married,,135000,Urban,Tesla,2,4,8000,1,2,1,10,Medium,1150
ULZWH,36,M,Teacher,Single,PhD,95000,Suburban,Tesla,7,1.5,5000,2,3,3,13,Low,1150
ZHGUB,69,M,Artist,Divorced,,70000,Suburban,Nissan,14,1.5,11000,3,2,2,21,Medium,1150
OVNVD,28,M,Student,Divorced,Master,75000,Rural,Toyota,10,2,17000,2,1,3,26,Medium,1150
RDRZU,52,F,Lawyer,Married,,50000,Rural,Ford,2,3,8000,0,2,0,34,Medium,700
NGVOO,50,F,Doctor,Divorced,Master,50000,Suburban,Chevrolet,6,3.5,9000,1,4,0,16,Medium,1000
NJNCZ,48,M,Student,Married,Master,40000,Rural,Tesla,5,3,7000,2,2,0,17,Medium,1000
AHPUG,36,F,Teacher,Married,,90000,Rural,Ford,2,2.5,9000,3,4,0,4,Medium,1000
XWCBU,24,F,Student,Single,Bachelor,145000,Suburban,Tesla,12,2.5,10000,2,0,1,38,Medium,1150
GOUGO,23,F,Manager,Widowed,Master,35000,Urban,Audi,7,2,11000,1,0,0,5,Low,1000
FQGOS,21,M,Lawyer,Single,Bachelor,95000,Rural,Audi,13,2,6000,3,0,0,33,Medium,1000
NLVIJ,44,M,Lawyer,Widowed,PhD,70000,Suburban,Tesla,9,4,15000,2,4,0,16,Medium,1000
KNCSV,64,M,Lawyer,Single,Bachelor,60000,Urban,Tesla,14,3.5,12000,3,4,0,37,Medium,1000
NAWAM,39,M,Engineer,Divorced,,105000,Rural,Honda,10,1.5,15000,0,1,1,10,Low,850
HKEDK,30,M,Student,Single,Master,40000,Suburban,Mercedes,6,3,10000,0,4,2,38,Medium,850
LZJLK,19,M,Doctor,Married,,45000,Suburban,BMW,13,2.5,17000,0,2,0,30,High,900
ETASX,61,F,Manager,Divorced,Bachelor,60000,Suburban,Chevrolet,5,1.5,6000,3,3,3,18,Low,1150
TDXMH,63,M,Teacher,Widowed,Bachelor,60000,Suburban,Chevrolet,13,3,19000,3,2,2,33,High,1150
GEEGK,30,M,Lawyer,Married,Bachelor,30000,Suburban,Chevrolet,9,3.5,17000,1,2,0,20,Medium,1000
JBYBA,67,F,Engineer,Widowed,Master,30000,Urban,Tesla,10,2,7000,0,1,0,20,Medium,700
YRWHL,58,M,Doctor,Single,PhD,140000,Rural,BMW,5,3,16000,2,3,3,21,Medium,1150
LGPKF,57,M,Doctor,Married,,75000,Rural,Audi,9,3,10000,3,2,0,31,Medium,1000
VLOVK,42,F,Student,Single,Master,100000,Suburban,Nissan,1,1.5,9000,1,2,3,3,Low,1150
NWCRU,46,M,Teacher,Widowed,PhD,110000,Rural,Tesla,2,2.5,6000,3,3,2,21,Low,1150
GUPYN,50,M,Artist,Single,Bachelor,145000,Suburban,Nissan,6,2,14000,3,2,0,29,Medium,1000
QURDU,38,M,Engineer,Divorced,,65000,Rural,Ford,13,2,6000,3,4,3,39,Medium,1150
WFUYI,31,F,Doctor,Single,Bachelor,110000,Suburban,Chevrolet,13,2,18000,2,4,3,18,Medium,1150
DAXNK,63,M,Retired,Divorced,Bachelor,120000,Urban,BMW,4,1.5,16000,1,0,0,16,Medium,800
HCPDA,64,F,Lawyer,Single,Master,110000,Urban,Audi,2,2,17000,3,0,0,10,Medium,800
VXFFM,32,M,Retired,Widowed,PhD,55000,Rural,Honda,3,3.5,7000,1,2,3,24,Low,1150
HXPRO,24,F,Manager,Single,,50000,Rural,Mercedes,2,2,10000,3,1,3,17,Low,1350
ZRPPL,59,F,Artist,Divorced,PhD,85000,Urban,Audi,5,3.5,13000,2,4,0,6,High,1000
SYZFI,33,M,Manager,Married,,80000,Urban,Ford,9,1.5,14000,0,3,1,17,High,850
IEBSY,22,M,Doctor,Divorced,,50000,Rural,Nissan,10,1.5,14000,0,1,2,1,Low,1050
QZFAY,68,M,Teacher,Single,Bachelor,80000,Urban,Mercedes,8,2.5,12000,3,4,3,1,High,1150
HQEEE,22,F,Manager,Widowed,Master,105000,Rural,Nissan,11,2.5,6000,3,1,1,2,Medium,1350
HXLQG,34,F,Teacher,Single,Bachelor,80000,Rural,Ford,5,3.5,15000,0,1,1,38,Low,850
PSYZR,60,M,Manager,Divorced,Master,115000,Rural,BMW,4,3.5,5000,1,1,1,33,Low,1150
PGVSD,30,F,Artist,Divorced,,65000,Urban,Honda,4,2,5000,2,4,2,38,Low,1150
ZTHMF,41,M,Engineer,Single,PhD,110000,Urban,Ford,14,2,17000,0,1,1,22,High,850
EPSNZ,42,M,Teacher,Divorced,PhD,40000,Urban,Toyota,11,1.5,19000,0,4,3,32,High,850
PMQWJ,53,M,Manager,Single,,140000,Rural,Toyota,12,3.5,6000,2,2,2,23,Medium,1150
MGDQU,22,M,Student,Widowed,PhD,70000,Rural,Audi,2,3.5,13000,1,2,2,24,Low,1350
MLOQR,69,F,Engineer,Divorced,,140000,Urban,Audi,6,4,13000,2,3,3,23,Medium,1150
FTXLK,62,M,Engineer,Single,Master,100000,Suburban,Chevrolet,13,4,11000,0,3,0,34,Medium,700
NSZLO,35,F,Teacher,Widowed,,135000,Rural,Nissan,12,2,16000,3,2,2,24,Medium,1150
TZVVQ,19,F,Lawyer,Divorced,,50000,Urban,Toyota,6,2,19000,2,4,1,19,High,1350
