name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
BHOTG,27,F,Manager,Married,None,20000,Urban,Mercedes,10,3.0,18000,0,4,2,26,Medium
HVHFU,62,F,Lawyer,Single,PhD,80000,Urban,Mercedes,4,1.5,19000,1,1,3,36,High
CVBIB,26,F,Manager,Single,Master,75000,Rural,Honda,3,3.5,18000,1,1,1,14,Medium
YQPSL,52,F,Student,Married,None,75000,Suburban,Tesla,4,2.5,19000,0,4,2,18,Low
VEVUZ,40,F,Retired,Widowed,Master,110000,Urban,Toyota,2,3.0,6000,2,2,2,33,High
KGVIU,53,F,Lawyer,Widowed,Bachelor,85000,Rural,Honda,9,3.5,18000,3,4,3,22,High
XJDLK,30,M,Teacher,Married,PhD,65000,Rural,Mercedes,14,2.0,18000,1,3,1,3,Medium
AJKQK,68,M,Teacher,Married,Bachelor,70000,Rural,Honda,11,3.0,12000,3,0,0,30,Low
TAFHG,36,M,Doctor,Married,PhD,25000,Urban,BMW,3,1.5,8000,1,1,3,36,High
UIISA,59,M,Engineer,Single,Bachelor,45000,Urban,Chevrolet,7,3.0,10000,1,4,3,27,High
ZPPYF,49,M,Retired,Divorced,Bachelor,145000,Urban,Honda,10,3.0,14000,3,4,0,37,Medium
XHFFG,57,F,Manager,Married,Master,90000,Urban,Mercedes,2,1.5,13000,2,3,1,30,Medium
XHUEN,21,M,Artist,Divorced,Master,20000,Suburban,Honda,5,2.5,7000,2,4,3,1,High
OSBSM,20,F,Retired,Single,PhD,80000,Suburban,Chevrolet,7,2.0,13000,0,0,2,17,High
PPYHH,31,F,Manager,Divorced,None,120000,Rural,Mercedes,4,3.0,16000,3,1,1,9,High
PSQBK,55,M,Doctor,Single,Bachelor,135000,Urban,Tesla,6,2.5,19000,0,1,2,12,High
ZWNJM,27,F,Student,Divorced,None,110000,Urban,Audi,7,4.0,16000,3,0,3,31,High
ARAML,38,M,Retired,Married,PhD,60000,Urban,Nissan,11,3.0,5000,2,4,2,22,Low
VMFPY,60,F,Lawyer,Single,Bachelor,105000,Rural,Ford,7,3.0,6000,1,3,2,39,Low
QBYNP,54,M,Doctor,Divorced,Master,55000,Rural,Toyota,7,3.0,5000,2,2,2,8,Low
PMOJJ,50,M,Artist,Married,PhD,125000,Rural,Ford,3,1.5,7000,3,0,0,6,Medium
ETDSO,63,M,Lawyer,Widowed,Bachelor,35000,Urban,Ford,9,2.5,6000,1,2,2,6,Medium
MCYAF,20,F,Retired,Married,PhD,75000,Urban,Toyota,5,4.0,10000,0,4,3,2,High
XNOFJ,33,M,Doctor,Divorced,None,65000,Urban,Tesla,4,3.0,7000,2,0,2,6,Medium
SRUET,28,M,Artist,Divorced,PhD,115000,Rural,Chevrolet,1,1.5,10000,1,1,0,7,High
PXKQL,36,M,Teacher,Widowed,Bachelor,60000,Rural,Audi,13,1.5,14000,1,2,0,29,Low
GQMIA,54,F,Doctor,Single,PhD,110000,Urban,BMW,10,2.5,8000,1,3,2,24,High
QAYOG,69,F,Artist,Married,Master,30000,Urban,Honda,11,3.5,15000,1,1,3,18,High
RTUXB,31,F,Engineer,Widowed,None,30000,Suburban,Honda,4,2.0,14000,2,1,3,3,Medium
YVYFK,64,F,Student,Divorced,None,60000,Rural,Nissan,1,1.5,10000,3,1,3,12,Low
XDWWK,19,M,Engineer,Married,Bachelor,90000,Suburban,Ford,7,3.5,7000,1,0,3,12,Low
UHCMH,34,F,Architect,Widowed,Master,120000,Suburban,Honda,13,3.0,14000,3,0,3,28,Low
JMPYL,59,M,Architect,Married,None,45000,Rural,Chevrolet,3,1.5,6000,0,4,0,10,Low
SJKOL,49,F,Retired,Divorced,PhD,130000,Rural,Chevrolet,13,3.5,13000,2,0,2,17,Low
MOYJU,33,M,Lawyer,Divorced,PhD,75000,Urban,Mercedes,7,3.0,12000,0,1,1,28,Low
BINNV,33,M,Manager,Widowed,None,135000,Suburban,Ford,13,3.0,14000,2,2,1,6,Low
LFIYR,54,M,Architect,Married,Master,105000,Rural,Audi,13,1.5,18000,3,0,2,9,High
ZRHMS,47,M,Artist,Widowed,PhD,145000,Rural,Honda,13,3.0,9000,2,1,2,27,Medium
AJOUH,60,M,Artist,Widowed,Bachelor,50000,Urban,Audi,6,3.0,12000,2,3,3,14,Medium
WXIYW,33,F,Architect,Divorced,PhD,85000,Rural,Nissan,3,2.0,9000,0,1,2,38,High
JPDQT,24,M,Student,Divorced,None,135000,Urban,Chevrolet,3,3.5,19000,1,1,0,4,Low
HIJLC,63,F,Teacher,Widowed,PhD,130000,Suburban,BMW,9,3.5,16000,3,4,2,25,Medium
OFVCP,59,M,Doctor,Divorced,Master,105000,Urban,Toyota,13,2.5,11000,2,3,0,34,High
EJOTB,39,F,Manager,Single,Bachelor,95000,Urban,Chevrolet,10,3.5,14000,1,2,0,29,Medium
HORHY,43,F,Manager,Married,None,145000,Suburban,Toyota,7,3.5,18000,3,1,3,30,Low
XJTFC,45,M,Manager,Married,None,70000,Rural,Ford,5,2.0,16000,3,3,0,28,Low
XKGFY,29,F,Teacher,Divorced,Master,30000,Suburban,BMW,1,2.5,8000,2,4,3,27,Low
IGIGL,19,F,Engineer,Widowed,None,85000,Urban,Mercedes,3,4.0,8000,2,3,3,14,Low
EEGHB,48,F,Artist,Single,Bachelor,110000,Urban,Ford,11,2.0,13000,3,1,1,20,Low
CKYUR,61,F,Student,Divorced,Bachelor,130000,Rural,Nissan,11,1.5,17000,2,1,1,36,High
HWWBE,56,F,Lawyer,Divorced,None,145000,Suburban,Chevrolet,5,4.0,13000,3,2,0,36,Medium
SCUID,53,F,Manager,Divorced,PhD,105000,Rural,Chevrolet,2,4.0,7000,3,4,2,36,High
ASCFZ,38,M,Lawyer,Widowed,PhD,105000,Suburban,Chevrolet,3,2.0,10000,3,0,0,1,Low
OIAMX,42,F,Manager,Married,None,145000,Rural,BMW,1,2.5,15000,1,1,2,27,High
SSTAW,42,F,Engineer,Married,PhD,60000,Urban,Nissan,5,3.5,15000,1,3,0,6,Medium
ZWVOD,49,M,Doctor,Single,PhD,85000,Urban,Tesla,4,3.0,11000,1,0,1,20,High
SXLZK,49,F,Doctor,Divorced,PhD,35000,Urban,Tesla,6,2.5,12000,3,1,3,27,Medium
XZHDM,54,M,Teacher,Single,None,95000,Rural,Toyota,5,1.5,6000,3,2,0,39,Low
NJIOQ,39,M,Architect,Widowed,Bachelor,90000,Suburban,Nissan,8,1.5,14000,2,2,3,36,Low
HKVBA,50,F,Student,Single,PhD,135000,Urban,Toyota,2,4.0,17000,0,4,0,18,High
WVUFE,25,M,Engineer,Married,Bachelor,105000,Urban,BMW,5,1.5,19000,0,3,2,9,Medium
PUHCT,67,F,Engineer,Divorced,Bachelor,30000,Urban,Tesla,6,3.5,6000,1,2,3,27,High
YFOGE,64,M,Lawyer,Widowed,Bachelor,135000,Urban,Ford,8,1.5,18000,1,2,0,8,High
ZSIVP,65,F,Student,Widowed,Master,20000,Rural,BMW,1,2.0,9000,1,3,0,5,High
FCYKZ,39,F,Doctor,Widowed,None,110000,Rural,Toyota,13,1.5,11000,1,1,2,31,Low
PQVIX,68,M,Artist,Married,Master,125000,Urban,Tesla,8,2.0,15000,1,0,2,5,Medium
WUSHX,19,M,Teacher,Divorced,Master,65000,Urban,Audi,7,3.5,6000,2,2,0,9,Medium
FRINA,39,F,Student,Widowed,Bachelor,45000,Rural,BMW,3,1.5,6000,2,4,2,13,Medium
IQHSR,60,F,Artist,Widowed,PhD,130000,Suburban,Mercedes,7,4.0,7000,2,4,3,21,High
DXMNA,52,M,Retired,Married,None,115000,Rural,Audi,13,3.0,19000,2,2,2,32,Medium
SSDLA,54,M,Engineer,Widowed,Bachelor,130000,Urban,Audi,11,1.5,8000,1,3,1,23,Low
UPETG,62,M,Lawyer,Widowed,PhD,40000,Suburban,BMW,14,2.0,18000,1,2,1,33,High
ABMLL,48,F,Doctor,Married,PhD,65000,Urban,Ford,1,3.0,6000,2,4,3,18,Medium
HLUQW,31,M,Student,Divorced,None,95000,Urban,Audi,1,4.0,6000,3,0,1,2,High
ZICQG,33,M,Architect,Single,PhD,130000,Rural,Audi,5,3.5,9000,2,3,3,21,Low
OXDMI,39,F,Retired,Married,Master,130000,Suburban,Tesla,9,2.0,13000,2,1,0,27,High
HRDPZ,35,M,Teacher,Single,PhD,70000,Rural,Chevrolet,14,4.0,9000,1,2,1,2,Low
GDQSM,62,M,Architect,Widowed,None,95000,Rural,BMW,11,2.0,17000,1,1,1,3,Low
JZAFS,32,M,Doctor,Divorced,PhD,100000,Urban,BMW,8,2.5,14000,0,0,3,3,Medium
LZLQU,51,F,Teacher,Married,None,60000,Rural,Tesla,8,4.0,8000,2,0,3,18,Medium
WEKCF,62,F,Artist,Divorced,PhD,55000,Urban,Ford,8,2.5,6000,3,4,3,7,Low
JZIPN,27,M,Teacher,Married,Master,45000,Rural,BMW,2,4.0,16000,1,0,2,15,High
QKFRD,21,M,Teacher,Single,PhD,40000,Urban,Audi,1,2.5,6000,1,3,3,9,High
SVQMQ,40,M,Doctor,Married,Master,45000,Rural,Toyota,12,2.0,16000,3,4,2,31,Low
NJFAW,18,F,Student,Divorced,Master,35000,Urban,Toyota,3,2.0,5000,3,1,2,29,Low
XNATK,18,F,Manager,Widowed,PhD,25000,Suburban,Honda,8,3.0,6000,0,2,1,12,High
EUZUY,68,M,Retired,Divorced,Bachelor,25000,Urban,Chevrolet,8,1.5,17000,2,4,2,10,Medium
DWXXV,68,M,Architect,Divorced,Bachelor,55000,Suburban,Toyota,3,3.0,9000,0,1,0,36,Low
IUAUW,29,M,Doctor,Divorced,None,135000,Suburban,Ford,7,4.0,16000,1,0,3,10,Low
GDONA,49,F,Architect,Single,Master,135000,Suburban,Audi,5,3.5,15000,2,4,2,33,High
RTCIS,54,M,Retired,Married,PhD,90000,Urban,Toyota,7,2.0,8000,0,0,3,36,Low
JMQDS,32,F,Retired,Widowed,None,40000,Suburban,Toyota,11,1.5,15000,3,3,1,37,Low
FOBRP,54,F,Artist,Widowed,PhD,95000,Rural,Chevrolet,4,3.0,6000,3,4,1,22,High
RWPKL,62,F,Manager,Single,PhD,125000,Suburban,Chevrolet,13,4.0,7000,0,0,1,11,Low
RGCAR,18,F,Retired,Single,Bachelor,120000,Rural,BMW,4,2.5,10000,2,4,2,5,Low
QFODN,25,F,Teacher,Married,Bachelor,90000,Suburban,Audi,8,4.0,8000,2,1,0,29,High
RQGLI,68,F,Manager,Widowed,PhD,65000,Rural,Honda,7,1.5,13000,2,1,1,11,High
PUDPE,31,M,Doctor,Single,PhD,30000,Suburban,Mercedes,13,3.0,5000,2,3,1,27,High
GJTZY,42,M,Teacher,Single,Bachelor,35000,Urban,Nissan,11,3.5,5000,1,0,3,28,Medium
NUAUX,34,M,Lawyer,Single,Master,60000,Urban,Ford,8,3.0,16000,3,3,2,7,Medium
GJVNJ,61,M,Student,Widowed,PhD,65000,Suburban,Ford,13,4.0,6000,3,1,0,34,Medium
UTDWR,66,M,Retired,Divorced,Master,105000,Suburban,Honda,3,3.0,7000,3,0,2,17,Medium
MCDZN,22,F,Student,Single,Bachelor,55000,Urban,Audi,12,2.0,19000,2,2,3,16,High
PYEEW,39,M,Teacher,Married,Master,45000,Rural,Chevrolet,5,4.0,17000,3,4,0,30,Low
JFCNM,43,M,Architect,Married,Bachelor,105000,Suburban,Mercedes,7,2.5,11000,1,3,3,1,High
HFDGC,26,M,Manager,Married,PhD,145000,Rural,Honda,5,1.5,5000,1,1,2,33,Low
PWWOU,45,F,Teacher,Widowed,Master,50000,Suburban,Honda,1,1.5,9000,1,0,2,24,Medium
JMGND,47,F,Artist,Single,Bachelor,70000,Urban,Ford,10,1.5,15000,2,4,0,29,Medium
HZCJX,28,F,Student,Married,None,145000,Rural,Mercedes,5,3.0,5000,3,0,1,31,Medium
BWEZX,30,M,Student,Divorced,Master,65000,Rural,Tesla,14,3.0,16000,3,2,0,28,High
URKCO,32,M,Doctor,Divorced,Master,35000,Urban,Mercedes,5,3.5,17000,2,2,2,7,Low
TEBFY,20,M,Teacher,Married,None,60000,Rural,Chevrolet,4,4.0,8000,0,4,2,14,High
LFYNE,34,M,Manager,Married,None,85000,Rural,Chevrolet,7,3.0,8000,2,2,2,23,Medium
ZSOHD,34,M,Doctor,Divorced,None,40000,Suburban,Toyota,6,4.0,5000,3,4,3,20,Low
XGZAB,48,M,Doctor,Single,Master,105000,Rural,Honda,5,2.5,6000,0,3,2,22,Medium
GDSNR,48,F,Engineer,Married,Master,120000,Rural,Chevrolet,2,1.5,5000,0,0,3,19,Low
SKJGO,40,M,Artist,Widowed,None,50000,Urban,Mercedes,9,3.5,10000,3,0,2,30,Low
MUBIR,28,M,Retired,Widowed,Master,35000,Urban,Audi,14,2.5,18000,1,4,1,22,Medium
MUZJK,27,F,Manager,Divorced,Bachelor,25000,Suburban,BMW,7,3.0,15000,0,0,3,36,High
XFDWJ,54,F,Architect,Single,Bachelor,35000,Rural,Nissan,4,2.0,9000,0,0,0,36,Low
TMKTT,57,F,Retired,Married,Master,135000,Suburban,Nissan,7,3.5,18000,2,2,0,29,High
HOGOS,62,M,Doctor,Single,PhD,70000,Rural,Mercedes,6,4.0,7000,2,2,0,34,Medium
VNURV,23,F,Retired,Widowed,Master,120000,Urban,Nissan,10,2.0,16000,1,2,2,36,High
JMXHU,56,F,Engineer,Married,None,50000,Suburban,Chevrolet,1,2.0,6000,0,2,0,23,Low
RWAOC,66,F,Student,Married,None,75000,Suburban,Toyota,12,1.5,14000,3,1,1,23,Low
QPPOE,54,M,Manager,Divorced,None,35000,Rural,Honda,9,4.0,17000,1,4,2,28,High
TFVRX,33,F,Student,Single,Bachelor,95000,Urban,BMW,9,3.5,7000,3,2,2,4,Medium
OGNMH,50,F,Retired,Divorced,PhD,45000,Suburban,BMW,9,1.5,19000,1,0,2,25,High
BUEYI,69,F,Architect,Widowed,PhD,100000,Suburban,Ford,8,2.0,10000,0,2,3,1,High
ICOIC,39,M,Doctor,Married,PhD,40000,Rural,Chevrolet,2,2.0,14000,0,3,3,20,High
WLHPU,28,M,Teacher,Single,Bachelor,40000,Rural,Mercedes,7,2.0,17000,0,4,2,5,High
RNKJP,69,F,Artist,Widowed,PhD,140000,Suburban,Honda,5,2.0,8000,1,0,2,22,Low
LJSZI,59,M,Teacher,Widowed,Master,75000,Rural,Tesla,14,3.0,5000,2,4,3,30,Medium
YIVPH,47,F,Student,Married,None,85000,Rural,Toyota,7,4.0,8000,0,4,1,19,Medium
QNMHE,56,F,Doctor,Married,Master,55000,Rural,Nissan,12,1.5,15000,1,0,3,29,High
YUTIK,65,F,Teacher,Married,Master,30000,Suburban,Mercedes,2,3.0,10000,2,0,2,1,Low
XIVDV,48,F,Lawyer,Divorced,Bachelor,130000,Suburban,Tesla,9,2.0,15000,0,2,3,22,Medium
UVDMW,24,F,Lawyer,Widowed,Bachelor,50000,Suburban,Audi,13,2.5,10000,0,3,2,3,Low
FBVJY,22,F,Student,Married,PhD,100000,Urban,Mercedes,1,2.5,11000,2,1,1,28,Low
EXGOK,39,F,Doctor,Married,PhD,95000,Suburban,Toyota,11,3.0,17000,3,3,1,2,Medium
MWXMQ,54,M,Lawyer,Married,Master,85000,Urban,BMW,5,2.0,7000,1,4,3,16,Medium
VCGHI,62,F,Architect,Single,None,40000,Rural,Toyota,1,2.0,15000,1,3,2,21,High
FXVGC,35,F,Doctor,Divorced,PhD,110000,Suburban,BMW,2,2.0,17000,1,0,1,14,Low
AERSO,48,F,Teacher,Married,Bachelor,100000,Urban,Audi,8,3.5,12000,1,2,2,30,Medium
GLYFT,23,F,Artist,Divorced,None,65000,Urban,BMW,9,2.5,18000,3,2,1,28,Low
BOIFI,26,M,Retired,Widowed,PhD,145000,Rural,Chevrolet,9,3.0,16000,3,3,1,31,Medium
DTTFZ,39,F,Student,Widowed,Master,40000,Urban,Chevrolet,8,1.5,8000,3,0,0,13,High
DDLFZ,26,F,Artist,Divorced,Bachelor,145000,Urban,Toyota,7,1.5,17000,2,3,2,35,High
FYNSH,52,M,Engineer,Widowed,None,135000,Urban,Honda,9,1.5,8000,3,1,1,22,High
RDRPI,29,M,Lawyer,Divorced,Master,85000,Urban,Tesla,13,4.0,6000,1,4,2,3,Medium
VWKLE,45,M,Doctor,Widowed,PhD,110000,Rural,Nissan,3,1.5,12000,2,4,0,37,Low
YBXNZ,31,M,Architect,Divorced,Bachelor,135000,Suburban,Mercedes,8,2.0,15000,0,3,0,27,Medium
ESLOW,67,M,Teacher,Married,PhD,130000,Suburban,Ford,10,3.5,11000,1,0,0,12,Medium
VAOLT,18,M,Teacher,Single,None,70000,Urban,Chevrolet,9,3.5,13000,3,1,0,13,High
PAKGN,48,M,Retired,Single,PhD,110000,Urban,Audi,9,3.5,10000,3,0,3,15,Medium
RKPDM,26,F,Manager,Divorced,PhD,25000,Suburban,Ford,3,3.5,14000,0,4,3,34,Medium
KLCMN,53,F,Artist,Single,Bachelor,60000,Suburban,BMW,5,1.5,16000,3,1,1,28,High
WXMCW,31,M,Manager,Single,None,75000,Rural,Mercedes,1,1.5,15000,1,3,1,1,Medium
DTTCI,35,F,Manager,Widowed,PhD,140000,Suburban,Audi,6,3.0,14000,3,2,3,8,Low
KQCYF,54,F,Lawyer,Widowed,Master,145000,Suburban,Chevrolet,13,1.5,15000,3,1,2,36,High
YEWXY,60,M,Doctor,Single,PhD,90000,Urban,Honda,4,2.5,5000,2,3,2,7,Medium
PWJFX,55,F,Retired,Widowed,Bachelor,120000,Rural,Chevrolet,5,3.0,11000,2,4,0,30,High
ZNJRL,28,M,Artist,Widowed,None,55000,Suburban,Honda,13,3.5,13000,3,1,3,13,Medium
FOOJQ,37,M,Artist,Widowed,None,95000,Rural,Audi,1,1.5,16000,2,2,3,39,Medium
GBSLZ,62,M,Engineer,Divorced,PhD,65000,Urban,Honda,4,2.5,5000,1,2,0,24,Medium
YAQFM,40,M,Architect,Single,Master,125000,Urban,Mercedes,1,2.0,14000,3,1,0,32,Low
QCLME,46,F,Retired,Single,Bachelor,80000,Suburban,Tesla,8,3.0,8000,3,2,3,9,High
UPQAV,41,F,Student,Divorced,PhD,85000,Rural,Toyota,13,2.5,18000,2,3,2,28,High
ZGGXF,48,F,Student,Married,Bachelor,100000,Suburban,Mercedes,13,2.5,9000,0,3,3,28,Medium
DKZWG,69,F,Retired,Widowed,PhD,60000,Urban,Audi,9,2.5,14000,3,3,1,32,Low
RODMN,31,F,Student,Widowed,Bachelor,65000,Urban,Nissan,8,4.0,6000,3,2,3,29,High
VGODU,29,M,Teacher,Divorced,None,125000,Suburban,Toyota,6,2.0,7000,3,1,2,38,High
HVKVR,24,F,Manager,Divorced,PhD,40000,Urban,BMW,3,3.0,5000,2,1,1,21,High
WWGGR,63,M,Architect,Married,PhD,135000,Urban,Chevrolet,10,3.5,5000,0,2,1,23,Low
ITCGT,24,M,Doctor,Single,Master,35000,Urban,Toyota,3,3.5,13000,3,0,2,30,Low
NDCTR,63,F,Student,Married,Bachelor,45000,Rural,BMW,12,3.0,16000,0,0,2,18,Medium
ISNGS,66,M,Retired,Widowed,Bachelor,70000,Urban,Mercedes,13,3.5,19000,2,3,1,38,Medium
ITMMS,32,F,Student,Single,Bachelor,85000,Suburban,Mercedes,13,3.5,15000,2,4,3,33,High
KKAOD,57,F,Retired,Widowed,Master,55000,Rural,Nissan,1,1.5,16000,2,2,3,38,Low
AKBSO,25,F,Doctor,Single,PhD,55000,Suburban,Chevrolet,8,2.0,15000,1,4,0,20,Medium
CBFIH,27,F,Doctor,Widowed,Master,35000,Rural,Toyota,12,4.0,19000,1,2,1,9,High
UECWM,18,F,Teacher,Single,Bachelor,120000,Urban,BMW,3,3.0,6000,3,2,2,28,Low
UNWJW,38,F,Student,Single,Bachelor,25000,Suburban,Mercedes,1,4.0,8000,1,2,2,14,High
NTIEG,25,M,Engineer,Widowed,None,25000,Urban,BMW,4,4.0,8000,0,1,0,3,High
LTRVR,59,F,Architect,Married,None,120000,Urban,Ford,10,3.5,17000,0,0,2,30,Medium
YNJPD,59,M,Student,Widowed,PhD,130000,Urban,Chevrolet,12,1.5,6000,0,2,1,16,Low
WMQMV,24,F,Retired,Divorced,Master,80000,Urban,Chevrolet,4,3.0,15000,2,4,1,33,High
VSJNV,61,M,Manager,Widowed,Bachelor,105000,Suburban,Toyota,14,2.0,18000,2,1,0,39,High
DBBKD,45,M,Doctor,Widowed,None,105000,Rural,Audi,10,2.5,9000,2,3,2,3,High
PWUCX,18,F,Lawyer,Married,Bachelor,95000,Urban,Nissan,3,4.0,11000,2,2,1,27,Low
RHCZC,44,F,Retired,Widowed,None,60000,Urban,Mercedes,12,1.5,6000,3,1,1,10,Low
LUHLS,27,M,Architect,Divorced,PhD,100000,Urban,Mercedes,5,3.5,17000,0,4,2,7,High
TYLSK,23,M,Teacher,Single,None,35000,Suburban,Mercedes,4,1.5,11000,0,0,2,13,Medium
WFGCD,60,M,Lawyer,Single,Master,60000,Rural,Chevrolet,5,3.5,6000,0,0,3,38,High
NLOYL,40,M,Architect,Single,None,110000,Urban,BMW,1,3.0,18000,1,1,0,31,Low
MWNRU,41,F,Architect,Single,Bachelor,130000,Suburban,Mercedes,2,1.5,10000,3,4,2,24,Low
RNMTS,42,F,Artist,Widowed,Master,100000,Rural,BMW,7,4.0,16000,1,0,0,38,Medium
CBELS,54,F,Engineer,Married,PhD,50000,Rural,Nissan,10,4.0,11000,1,3,3,33,Medium
LAVBH,64,M,Doctor,Divorced,PhD,90000,Suburban,Mercedes,1,2.5,5000,0,1,2,26,Low
DWBCV,48,F,Artist,Divorced,Bachelor,135000,Suburban,BMW,8,3.0,14000,3,4,3,14,High
HZNYS,49,M,Artist,Divorced,None,140000,Rural,Nissan,6,3.0,7000,0,0,3,2,High
AAUDX,45,M,Engineer,Widowed,None,40000,Urban,Honda,9,2.5,10000,0,1,3,31,Medium
XGNZW,63,M,Lawyer,Single,PhD,60000,Rural,Tesla,1,4.0,14000,1,0,2,18,Low
IFHIL,23,F,Artist,Single,PhD,135000,Suburban,BMW,13,3.0,13000,2,2,3,6,High
AQRSJ,65,F,Engineer,Single,Master,25000,Suburban,Mercedes,10,3.5,19000,0,3,3,17,Medium
RWEAN,56,F,Architect,Married,None,50000,Suburban,Honda,10,2.0,7000,3,1,3,39,Low
EASWR,59,F,Architect,Married,PhD,50000,Rural,Nissan,5,3.5,19000,0,3,2,28,Low
ZBMIZ,64,F,Doctor,Single,Master,30000,Urban,Ford,12,2.5,17000,2,3,0,28,High
XDRWK,43,F,Engineer,Single,PhD,30000,Suburban,BMW,13,4.0,14000,2,1,3,18,High
FIKOA,48,F,Teacher,Widowed,Master,100000,Suburban,Audi,1,1.5,19000,0,3,1,1,Medium
CAWPB,20,M,Student,Married,PhD,95000,Urban,Tesla,1,2.5,5000,3,2,2,37,Low
UESUQ,22,F,Teacher,Widowed,PhD,125000,Rural,BMW,9,2.0,18000,1,2,0,20,Low
YKYWS,23,F,Doctor,Single,PhD,125000,Urban,BMW,10,3.0,8000,2,2,1,36,High
ZVOPH,52,F,Student,Widowed,Bachelor,25000,Suburban,BMW,3,3.0,9000,2,1,0,3,Medium
DVXVZ,45,M,Student,Widowed,Master,95000,Rural,Honda,1,3.0,10000,3,2,2,16,Medium
VJKEF,59,M,Manager,Single,None,130000,Rural,Chevrolet,6,4.0,12000,0,3,2,15,High
GHNPX,37,F,Lawyer,Divorced,Bachelor,40000,Rural,Ford,14,1.5,6000,2,1,0,8,Low
TZQQE,25,F,Engineer,Divorced,Master,90000,Rural,Toyota,7,3.5,11000,3,3,3,13,Low
ATDZT,39,F,Artist,Divorced,Master,130000,Suburban,Chevrolet,9,3.5,5000,2,3,1,27,Medium
EFYJU,39,M,Retired,Widowed,None,140000,Rural,Audi,3,2.0,10000,2,2,0,36,Medium
KQWYM,42,M,Manager,Widowed,None,40000,Suburban,BMW,13,1.5,15000,0,1,0,36,Medium
CKPUW,51,F,Manager,Married,None,115000,Urban,Tesla,2,2.5,9000,0,3,0,14,High
XKGGX,18,F,Engineer,Single,None,40000,Urban,Tesla,12,4.0,12000,3,4,1,25,High
VPRHK,29,M,Architect,Divorced,Master,20000,Rural,Toyota,5,3.5,7000,2,4,2,34,Medium
FZPGV,22,F,Lawyer,Widowed,None,65000,Rural,Chevrolet,8,4.0,8000,0,1,2,9,Medium
GQGRK,27,F,Student,Widowed,None,65000,Rural,Chevrolet,4,2.0,15000,3,0,2,5,Low
BBPWJ,18,M,Retired,Single,None,100000,Rural,Honda,7,3.5,19000,1,0,3,5,Medium
GDKUN,37,M,Engineer,Single,Master,140000,Urban,Mercedes,8,2.0,6000,1,4,1,27,Low
JQWOI,64,F,Architect,Divorced,Bachelor,90000,Rural,Audi,9,4.0,17000,3,2,3,5,Medium
NCOGI,25,F,Retired,Divorced,Bachelor,50000,Rural,Toyota,2,2.0,19000,0,0,3,25,High
AWTFY,30,F,Teacher,Divorced,Bachelor,50000,Rural,BMW,4,1.5,13000,3,1,3,9,Low
GISLF,48,F,Manager,Married,Bachelor,65000,Rural,Nissan,13,4.0,9000,1,0,2,27,Medium
ZKCOP,27,M,Engineer,Divorced,Bachelor,135000,Rural,Nissan,12,1.5,8000,0,0,0,35,Low
MUFWP,24,M,Engineer,Single,PhD,40000,Suburban,Mercedes,10,3.5,17000,2,4,3,12,Low
AQJDN,23,M,Doctor,Divorced,Master,140000,Suburban,BMW,10,2.0,14000,3,2,3,19,Medium
EORZZ,34,F,Architect,Single,PhD,60000,Rural,Chevrolet,6,1.5,19000,3,3,3,28,Low
OUBEY,22,F,Student,Single,Bachelor,125000,Suburban,Audi,14,3.0,7000,3,2,2,2,Medium
XYIKQ,21,M,Retired,Married,PhD,25000,Rural,Tesla,12,2.5,19000,0,2,1,33,Medium
VZWNR,31,M,Student,Married,None,135000,Rural,Toyota,2,2.5,6000,0,4,1,5,High
IBOVK,50,M,Student,Widowed,Master,45000,Rural,Chevrolet,5,2.0,8000,0,1,1,21,Low
VJKSG,52,M,Student,Divorced,Bachelor,130000,Rural,Audi,9,3.5,11000,3,2,1,28,Medium
PMZTF,22,F,Engineer,Married,Bachelor,145000,Rural,Mercedes,9,2.0,19000,2,0,0,33,Low
HQKPO,45,F,Artist,Widowed,Master,85000,Urban,Honda,5,3.5,6000,3,1,3,23,High
NTZSW,29,M,Engineer,Married,PhD,90000,Urban,BMW,14,1.5,9000,2,2,3,25,High
KVGIB,57,M,Architect,Divorced,None,25000,Urban,Chevrolet,6,4.0,10000,3,4,0,15,Low
FJYEW,53,M,Artist,Widowed,Bachelor,105000,Rural,Tesla,12,2.5,11000,3,2,2,7,High
GGVSP,43,M,Retired,Divorced,None,95000,Rural,Audi,12,3.5,13000,0,1,1,12,Medium
WWLNL,27,M,Retired,Single,PhD,90000,Rural,Chevrolet,1,3.0,15000,2,2,3,33,Medium
RKVLP,58,F,Lawyer,Married,Bachelor,20000,Rural,Audi,7,3.0,7000,2,4,3,35,Low
LLAOQ,66,F,Teacher,Married,Master,85000,Suburban,Audi,4,3.5,7000,3,0,1,26,Medium
APLYU,24,F,Engineer,Married,None,100000,Suburban,Toyota,1,2.0,13000,3,4,2,18,Low
IONKE,31,M,Artist,Widowed,Bachelor,20000,Suburban,Mercedes,5,1.5,5000,0,2,2,4,Low
JPUAI,23,M,Student,Married,None,70000,Urban,Toyota,14,4.0,15000,2,1,2,20,Low
NBSMH,26,M,Teacher,Divorced,PhD,60000,Rural,BMW,14,3.0,16000,0,3,1,11,Medium
SPBKB,56,M,Lawyer,Divorced,None,140000,Rural,Tesla,4,2.5,11000,2,0,1,34,High
